date,id,text,bot_non_bot
Wed May 09 00:16:35 +0000 2018,994008193272430593,"Guess what @BarackObama? If you like your legacy, you can keep your legacy https://t.co/BAMu9ZEjWe",1
date,id,text,bot_non_bot
Wed May 09 00:12:45 +0000 2018,994007227789754368,I can't imagine why this guy would want law abiding women to be unable to carry guns 🤔 https://t.co/Xwun8dCep4,1
date,id,text,bot_non_bot
Wed May 09 00:11:29 +0000 2018,994006910893416449,ICYMI: Listen to yesterday's Washington Reporter podcast with @TraderOfFutures https://t.co/p8QhXRg50L,1
date,id,text,bot_non_bot
Wed May 09 00:09:10 +0000 2018,994006326400315392,"This is one of the only documents to make it out of the Obama Administration without being redacted. 

It's Obama's… https://t.co/6QjrpLA2DM",1
date,id,text,bot_non_bot
Wed May 09 00:01:08 +0000 2018,994004302208253952,"To Stop Iran’s Bomb, Bomb Iran https://t.co/vlojbaOxf7",1
date,id,text,bot_non_bot
Tue May 08 23:58:23 +0000 2018,994003611012153344,@3000IQ I'm not a neo-con,1
date,id,text,bot_non_bot
Tue May 08 23:40:01 +0000 2018,993998988255809536,How much are the Mullahs paying John Kerry?,1
date,id,text,bot_non_bot
Tue May 08 23:36:43 +0000 2018,993998158609952768,https://t.co/xrLfvwyGOn,1
date,id,text,bot_non_bot
Tue May 08 23:14:17 +0000 2018,993992515979100160,Good https://t.co/R9IzJDniOQ,1
date,id,text,bot_non_bot
Tue May 08 22:46:48 +0000 2018,993985599521542144,RT @JacobAWohl: WATCH: Iran’s military installation deep inside Syria burns to the ground after being bombed by Israel https://t.co/p1QdLsY…,1
date,id,text,bot_non_bot
Tue May 08 22:46:43 +0000 2018,993985575668482048,"RT @JacobAWohl: @realDonaldTrump Jacob Wohl: It’s Time to Mercilessly Bomb Iran

https://t.co/ryxDrzhZRt",1
date,id,text,bot_non_bot
Tue May 08 22:46:40 +0000 2018,993985565325312001,"RT @JacobAWohl: @realDonaldTrump In Iran, Shoot First and Ask Questions Later

https://t.co/KgH8SYda0t",1
date,id,text,bot_non_bot
Tue May 08 22:37:19 +0000 2018,993983213134479360,"RT @IsraelUSAforevr: Stop interrupting state administration.
The end of shadows politics. 
Go home, Ayatollah!!! https://t.co/x62r7ioetv",1
date,id,text,bot_non_bot
Tue May 08 22:31:46 +0000 2018,993981814745149441,RT @KurtSchlichter: David was born 9/12/2001 https://t.co/FRsiuGn8Ub,1
date,id,text,bot_non_bot
Tue May 08 22:23:46 +0000 2018,993979801579892737,@sethmanning Was Michael Cohen running for President?,1
date,id,text,bot_non_bot
Tue May 08 22:21:19 +0000 2018,993979184262201344,"Bill Clinton took $500K in ""speaking fees"" from a Russian state-owned bank just before the 2016 election. 

But gue… https://t.co/r74vqWZQEc",1
date,id,text,bot_non_bot
Tue May 08 22:18:13 +0000 2018,993978406252380160,Someday... https://t.co/dcC8fl4esz,1
date,id,text,bot_non_bot
Tue May 08 22:14:44 +0000 2018,993977529093443584,@realDonaldTrump President Trump is the Greatest Commander in Chief of All Time!,1
date,id,text,bot_non_bot
Tue May 08 22:14:21 +0000 2018,993977432775344129,@realDonaldTrump It's time to knock out the Iranian Regime,1
date,id,text,bot_non_bot
Tue May 08 22:13:05 +0000 2018,993977112871620610,"@realDonaldTrump In Iran, Shoot First and Ask Questions Later

https://t.co/KgH8SYda0t",1
date,id,text,bot_non_bot
Tue May 08 22:12:20 +0000 2018,993976922630635520,"@realDonaldTrump Jacob Wohl: It’s Time to Mercilessly Bomb Iran

https://t.co/ryxDrzhZRt",1
date,id,text,bot_non_bot
Tue May 08 21:17:09 +0000 2018,993963034937671680,WATCH: Iran’s military installation deep inside Syria burns to the ground after being bombed by Israel https://t.co/p1QdLsYDXv,1
date,id,text,bot_non_bot
Tue May 08 20:49:13 +0000 2018,993956007637237760,"RT @aaronjcarpenter: Barack Obama: “I promise”
Hillary Clinton: “I promise”
Bernie Sanders: “I promise”
Donald Trump: “I deliver”",1
date,id,text,bot_non_bot
Tue May 08 20:49:07 +0000 2018,993955979933827072,"RT @RealSaavedra: Jeff Flake in 2015: I strongly oppose Obama's Iran deal.

Jeff Flake in 2018: We should have stayed in the Iran deal. htt…",1
date,id,text,bot_non_bot
Tue May 08 19:58:57 +0000 2018,993943355678539776,Syrian State Media reports massive explosions at military base near Damascus,1
date,id,text,bot_non_bot
Tue May 08 19:54:25 +0000 2018,993942215427686400,@jrsalzman @1falmu @brhodes Thank you for your service!,1
date,id,text,bot_non_bot
Tue May 08 19:54:16 +0000 2018,993942177196556288,RT @jrsalzman: Hi @brhodes. This is my humvee from Iraq. It was blown up by an Iranian EFP that amputated my right arm and destroyed my lef…,1
date,id,text,bot_non_bot
Tue May 08 19:53:55 +0000 2018,993942088961019906,Speaking of “eroding credibility”... Remember that time Obama allowed Russia to invade Ukraine? https://t.co/kbizDh46Bs,1
date,id,text,bot_non_bot
Tue May 08 19:41:27 +0000 2018,993938953899134977,"France sold nuclear technology to Saddam Hussein, even after we ordered them to stop. 

Why is anyone surprised tha… https://t.co/NUCEfcmiIk",1
date,id,text,bot_non_bot
Tue May 08 19:38:53 +0000 2018,993938306973888513,The Palestinian Authority is a terror organization. Just like ISIS,1
date,id,text,bot_non_bot
Tue May 08 19:36:00 +0000 2018,993937582361751552,The official US policy on Iran should be regime change,1
date,id,text,bot_non_bot
Tue May 08 19:28:43 +0000 2018,993935748104568832,"RT @RichardGrenell: As @realDonaldTrump said, US sanctions will target critical sectors of Iran’s economy. German companies doing business…",1
date,id,text,bot_non_bot
Tue May 08 19:25:37 +0000 2018,993934966961590272,💥🔥💥🔥 https://t.co/8jqxxDKRfJ,1
date,id,text,bot_non_bot
Tue May 08 19:25:04 +0000 2018,993934828448899073,"RT @The_Trump_Train: Iran deal - TERMINATED 

Paris Climate deal - WITHDRAWN 

TPP - WITHDRAWN 

Individual mandate - REPEALED

Obama War o…",1
date,id,text,bot_non_bot
Tue May 08 18:55:04 +0000 2018,993927281830580224,"RT @JacobAWohl: @realDonaldTrump And just remember liberals, ""The Russians"" didn't put President Trump in the White House. God did!",1
date,id,text,bot_non_bot
Tue May 08 18:55:02 +0000 2018,993927272653508608,RT @JacobAWohl: @realDonaldTrump Today Trump cemented his eventual spot on Mount Rushmore,1
date,id,text,bot_non_bot
Tue May 08 18:54:58 +0000 2018,993927253267333120,"@realDonaldTrump Let's check in on Obama's Legacy: 

- #NetNeutrality = DEAD 
- Iran Deal = DEAD 
- 2 State Solutio… https://t.co/bRuwKbwSqp",1
date,id,text,bot_non_bot
Tue May 08 18:54:32 +0000 2018,993927146602094592,"@realDonaldTrump If the Mullahs decide to do anything stupid, they will regret it more than they ever thought possible",1
date,id,text,bot_non_bot
Tue May 08 18:54:05 +0000 2018,993927033167036416,"@realDonaldTrump For the first time in decades, we have a President that knows the difference between the bad guys and the good guys",1
date,id,text,bot_non_bot
Tue May 08 18:53:39 +0000 2018,993926924840783872,"@realDonaldTrump And just remember liberals, ""The Russians"" didn't put President Trump in the White House. God did!",1
date,id,text,bot_non_bot
Tue May 08 18:53:07 +0000 2018,993926789754847232,@realDonaldTrump Today Trump cemented his eventual spot on Mount Rushmore,1
date,id,text,bot_non_bot
Tue May 08 18:40:16 +0000 2018,993923554377809920,RT @SecOfState70: This basically sums it up https://t.co/pds4xudb8W,1
date,id,text,bot_non_bot
Tue May 08 18:33:34 +0000 2018,993921869752426497,"Mike Pompeo is currently on his way to Pyongyang, North Korea to pick up 3 American hostages that Kim Jong Un has a… https://t.co/NGHh9zXy4Z",1
date,id,text,bot_non_bot
Tue May 08 18:31:11 +0000 2018,993921267785871360,BEST PRESIDENT EVER  https://t.co/yLhsZ1mxf1,1
date,id,text,bot_non_bot
Tue May 08 18:30:25 +0000 2018,993921077054091264,"WATCH: Israeli Prime Minister Netanyahu delivers remarks, thanking President Trump for leaving the Iran Deal  https://t.co/IhwLOm9pCL",1
date,id,text,bot_non_bot
Tue May 08 18:22:47 +0000 2018,993919153911226368,"JUST IN: Trump announces that Secretary of State Mike Pompeo is currently ON HIS WAY to Pyongyang, North Korea to speak with Kim Jong Un",1
date,id,text,bot_non_bot
Tue May 08 18:22:01 +0000 2018,993918960788692992,BREAKING: Trump says any country that helps Iran's 'Death to America' regime will face to the FULL FORCE of US Sanctions,1
date,id,text,bot_non_bot
Tue May 08 17:54:16 +0000 2018,993911977549283329,RT @Foxyonat: #BREAKING @netanyahu to deliver a short statement following @POTUS  decision on Iran,1
date,id,text,bot_non_bot
Tue May 08 17:52:21 +0000 2018,993911494940086272,"RT @DavidWohl: I concede it's possible that ending the #IranNuclearDeal will cause the Mullahs to do something stupid, which will cause us…",1
date,id,text,bot_non_bot
Tue May 08 17:52:04 +0000 2018,993911425931227137,The next Shah of Iran https://t.co/gZHp8ui0nm,1
date,id,text,bot_non_bot
Tue May 08 17:50:07 +0000 2018,993910932987232256,"UPDATE: President Trump will wait as long as six months to impose sanctions against Iran, but will pull out the JCP… https://t.co/cKHMWlSw52",1
date,id,text,bot_non_bot
Tue May 08 17:47:22 +0000 2018,993910242994929664,Joy Reid's mysterious hacker remains at-large,1
date,id,text,bot_non_bot
Tue May 08 17:41:47 +0000 2018,993908836263084032,RT @AmichaiStein1: #BREAKING: Iran president Rouhani will give a speech in case of US withdrawal from nuclear deal - @IRNANews https://t.co…,1
date,id,text,bot_non_bot
Tue May 08 17:30:26 +0000 2018,993905981347192832,RT @OfficeOfMike: BREAKING: Congress being informed right now of President Trump's decision to pull out of the Iran deal -NBC,1
date,id,text,bot_non_bot
Tue May 08 17:21:56 +0000 2018,993903841656553472,RT @LauraLoomer: BREAKING: President Trump will withdraw from the #IranDeal and reinstate ALL SANCTIONS that were lifted as part of the dea…,1
date,id,text,bot_non_bot
Tue May 08 17:20:46 +0000 2018,993903548541779968,"In 2003, Iraq had the third largest army in the world. Needless to say, America crushed them in a matter of weeks —… https://t.co/JGfLFatL1H",1
date,id,text,bot_non_bot
Tue May 08 16:17:13 +0000 2018,993887554679140352,"Jerusalem Mayor Nir Barkat just announced the square near US embassy site will be named ""United States Square in ho… https://t.co/iXCicYjjHu",1
date,id,text,bot_non_bot
Tue May 08 16:14:54 +0000 2018,993886971326906369,"RT @JacobAWohl: @realDonaldTrump Let's check in on the Obama Legacy: 
- #NetNeutrality = DEAD 
- Iran Deal = DEAD 
- 2 State Solution = DEA…",1
date,id,text,bot_non_bot
Tue May 08 16:08:44 +0000 2018,993885420143308800,BREAKING: President Trump will withdraw from the Iran Deal and reinstate ALL SANCTIONS that were lifted as part of the deal,1
date,id,text,bot_non_bot
Tue May 08 16:07:22 +0000 2018,993885078294941697,RT @JackPosobiec: Let's just take a look and see who Eric Schneiderman's donors were https://t.co/OADYB1OTcO,1
date,id,text,bot_non_bot
Tue May 08 15:07:56 +0000 2018,993870118592528385,"@RonColeman @vjeannek @Kira_Media If people want to say that Mueller is working for Trump, I think they should tell… https://t.co/CpTK3BevcZ",1
date,id,text,bot_non_bot
Tue May 08 15:05:22 +0000 2018,993869473793822720,https://t.co/Ucnm0DgjgE,1
date,id,text,bot_non_bot
Tue May 08 15:01:25 +0000 2018,993868479823466496,"Sources familiar with the classified Rosenstein memo granting Mueller ""secret powers"" tell me that the memo cited t… https://t.co/T4vLnKX4yQ",1
date,id,text,bot_non_bot
Tue May 08 14:57:01 +0000 2018,993867373185712128,@AngrierWHStaff The allegations against POTUS are not credible. The women were paid to make the allegations by Glor… https://t.co/hLMwQsw77D,1
date,id,text,bot_non_bot
Tue May 08 14:46:37 +0000 2018,993864754144817152,"Important Lesson: If you take on Donald Trump, you will lose. 

Jeb Bush learned this
Hillary Clinton learned this… https://t.co/BnHUB1SCD0",1
date,id,text,bot_non_bot
Tue May 08 14:44:28 +0000 2018,993864213499019265,RT @1falmu: @tparsi Oops!! Sounds all of you terrorists in trouble. You better now ask Imam Al-Mahdi to help you out. And maybe “Death to A…,1
date,id,text,bot_non_bot
Tue May 08 14:43:46 +0000 2018,993864040286859264,"RT @DCReporter_: In Iran, Shoot First and Ask Questions Later https://t.co/KBIkKwlyM4",1
date,id,text,bot_non_bot
Tue May 08 14:38:12 +0000 2018,993862636658872321,"RT @IsraelUSAforevr: RETWEET IF YOU AGREE ⤵

The worst president in history of the US! https://t.co/UghChaPFJz",1
date,id,text,bot_non_bot
Tue May 08 14:33:29 +0000 2018,993861448366309377,@iggyrep FDR was one of the worst Presidents in American History,1
date,id,text,bot_non_bot
Tue May 08 14:24:52 +0000 2018,993859281010049025,Hillary seems to be wearing a back brace now — Not very Presidential https://t.co/vH7C0t7BKF,1
date,id,text,bot_non_bot
Tue May 08 13:40:05 +0000 2018,993848010521001984,"NEW! Jacob Wohl: In Iran, Shoot First and Ask Questions Later

https://t.co/KgH8SYda0t",1
date,id,text,bot_non_bot
Tue May 08 13:29:21 +0000 2018,993845309145952256,"RT @RobertMueIIer: I sure hope that none of Eric Schneiderman's women accusers are from Russian descent, which would be a classic example o…",1
date,id,text,bot_non_bot
Tue May 08 13:19:26 +0000 2018,993842816886292480,RT @DavidWohl: Dems are upset at the imminent trashing of the #IranDeal for two reasons: It does damage to B.H. Obama's legacy and - more i…,1
date,id,text,bot_non_bot
Tue May 08 03:28:10 +0000 2018,993694018071445505,RT @JacobAWohl: Mueller’s next.,1
date,id,text,bot_non_bot
Tue May 08 03:27:59 +0000 2018,993693970235514880,"RT @JacobAWohl: Dirty Cop Robert Mueller is ""Teamed Up"" with scumbag NY AG Eric Schneiderman, who ""Threatened to Kill"" women who wouldn't h…",1
date,id,text,bot_non_bot
Tue May 08 03:20:59 +0000 2018,993692210003460097,Mueller’s next.,1
date,id,text,bot_non_bot
Tue May 08 03:02:13 +0000 2018,993687486374150145,"RT @JacobAWohl: Many call Eric Schneiderman the leader of the #Resistance movement 

Tonight he stands accused of multiple counts of Rape b…",1
date,id,text,bot_non_bot
Tue May 08 03:02:10 +0000 2018,993687475007598592,RT @JacobAWohl: This didn’t age well https://t.co/yVmJ9ibN1s,1
date,id,text,bot_non_bot
Tue May 08 03:01:59 +0000 2018,993687430241767424,RT @JacobAWohl: Is Robert Mueller going to continue to work with Eric Schneiderman? https://t.co/mZLpepcTVF,1
date,id,text,bot_non_bot
Tue May 08 02:29:27 +0000 2018,993679240074674176,RT @KelemenCari: @SabrinaTM82 @Cernovich Yep. https://t.co/ca3x6d8cxt,1
date,id,text,bot_non_bot
Tue May 08 02:28:57 +0000 2018,993679116078530560,RT @Cernovich: WTF is this pic and why does George Soros’ son Alex have a mock dead body behind him? https://t.co/eg91Ylv7gd,1
date,id,text,bot_non_bot
Tue May 08 02:22:50 +0000 2018,993677574856294400,RT @DonaldJTrumpJr: You were saying??? https://t.co/3eyzOml443,1
date,id,text,bot_non_bot
Tue May 08 01:53:37 +0000 2018,993670225546498048,"RT @JacobAWohl: BREAKING: New York State Attorney General Eric Schneiderman has just resigned, following rape allegations from multiple wom…",1
date,id,text,bot_non_bot
Tue May 08 01:53:22 +0000 2018,993670159746269184,"RT @charliekirk11: School in CA has graphic mural depicting the President being killed by an Aztec warrior

Zero outrage from the mainstrea…",1
date,id,text,bot_non_bot
Tue May 08 01:53:06 +0000 2018,993670093769850882,"RT @Cernovich: The most powerful state Attorney General in the U.S. has resigned.

And CNN is covering Trump's tweets.

Remember this when…",1
date,id,text,bot_non_bot
Tue May 08 01:48:45 +0000 2018,993669001111732224,"BREAKING: New York State Attorney General Eric Schneiderman has just resigned, following rape allegations from multiple women",1
date,id,text,bot_non_bot
Tue May 08 01:39:14 +0000 2018,993666602984816640,Sickening https://t.co/RisvtGyjj8,1
date,id,text,bot_non_bot
Tue May 08 01:32:01 +0000 2018,993664786381529088,News to me https://t.co/L4z37HqAQe,1
date,id,text,bot_non_bot
Tue May 08 01:31:02 +0000 2018,993664540792389632,RT @HananyaNaftali: US flags are hanged in #Jerusalem ahead of embassy move. So exciting! https://t.co/747JQqSDJt,1
date,id,text,bot_non_bot
Tue May 08 01:28:56 +0000 2018,993664011777421312,RT @JackPosobiec: The Resistance is now attacking Michelle Barish and spreading a conspiracy theory Trump is behind her coming forward http…,1
date,id,text,bot_non_bot
Tue May 08 01:25:17 +0000 2018,993663091752685569,RT @JacobAWohl: NEW PODCAST https://t.co/p8QhXRg50L,1
date,id,text,bot_non_bot
Tue May 08 01:24:18 +0000 2018,993662847396728832,Is Robert Mueller going to continue to work with Eric Schneiderman? https://t.co/mZLpepcTVF,1
date,id,text,bot_non_bot
Tue May 08 01:23:24 +0000 2018,993662621562781698,RT @RealSaavedra: Trump warned in 2014 that Eric Schneiderman was a coke head. https://t.co/3RCzzeq6OQ,1
date,id,text,bot_non_bot
Tue May 08 01:20:56 +0000 2018,993661998985396224,RT @Cernovich: How many women did Schneiderman force into having abortions?,1
date,id,text,bot_non_bot
Tue May 08 01:18:16 +0000 2018,993661329025069056,"""They don't come any nicer than Eric Schneiderman"" -Anthony Weiner",1
date,id,text,bot_non_bot
Tue May 08 01:15:57 +0000 2018,993660743059820544,"Eric Schneiderman supports “a woman’s right to choose” 

Just as long as that choice has to due with killing their unborn baby",1
date,id,text,bot_non_bot
Tue May 08 01:14:28 +0000 2018,993660370232401920,"RT @thebradfordfile: Friends of Hillary:
Eric Schneiderman 
Planned Parenthood 

#DisavowEric https://t.co/YBEpBcMdhc",1
date,id,text,bot_non_bot
Tue May 08 01:11:54 +0000 2018,993659724313735168,This didn’t age well https://t.co/yVmJ9ibN1s,1
date,id,text,bot_non_bot
Tue May 08 00:56:49 +0000 2018,993655930586783744,@Grove_Street2x It was -9 outside,1
date,id,text,bot_non_bot
Tue May 08 00:51:26 +0000 2018,993654575243542530,"Many call Eric Schneiderman the leader of the #Resistance movement 

Tonight he stands accused of multiple counts of Rape by Force or Fear",1
date,id,text,bot_non_bot
Tue May 08 00:48:48 +0000 2018,993653913273290752,"RT @LauraLoomer: I tweeted that I'd want @realDonaldTrump to attend my funeral in response to #JohnMcCain's comments, and @vicenews wrote a…",1
date,id,text,bot_non_bot
Tue May 08 00:48:02 +0000 2018,993653719580340224,@aaronjcarpenter Congrats!,1
date,id,text,bot_non_bot
Tue May 08 00:39:17 +0000 2018,993651517369368576,NEW PODCAST https://t.co/p8QhXRg50L,1
date,id,text,bot_non_bot
Tue May 08 00:32:47 +0000 2018,993649879468552193,"RT @JacobAWohl: Rosie O'Donnell made illegal campaign contributions to Democrats. 

Eric Schneiderman raped multiple woman. 

Will CNN cove…",1
date,id,text,bot_non_bot
Tue May 08 00:32:12 +0000 2018,993649733997551616,"RT @jessemckinley: BREAKING: @NYGovCuomo will call for @AGSchneiderman resignation, per source.",1
date,id,text,bot_non_bot
Tue May 08 00:31:46 +0000 2018,993649626514309120,"Rosie O'Donnell made illegal campaign contributions to Democrats. 

Eric Schneiderman raped multiple woman. 

Will… https://t.co/516TalXgs0",1
date,id,text,bot_non_bot
Tue May 08 00:30:24 +0000 2018,993649280731594752,RT @ArthurSchwartz: Eliot Spitzer. Anthony Weiner. Eric Schneiderman. #NewYorkValues,1
date,id,text,bot_non_bot
Tue May 08 00:29:05 +0000 2018,993648952061775872,RT @IvankaTrump: The 2017 unemployment rate for military spouses is 16% - MORE than 4X the national unemployment rate. We are committed add…,1
date,id,text,bot_non_bot
Tue May 08 00:17:53 +0000 2018,993646133258809344,Mueller and his buddy Eric Schneiderman had better do themselves a favor and leave the country https://t.co/chERtgz6SR,1
date,id,text,bot_non_bot
Tue May 08 00:14:52 +0000 2018,993645372055547905,Why are the #MeToo rapists always male feminists?,1
date,id,text,bot_non_bot
Tue May 08 00:13:30 +0000 2018,993645026939879425,RT @JacobAWohl: Woman Beating Anti-Trump NY Attorney General Eric Schneiderman pictured on George Soros' son @AlexanderSoros' Instagram htt…,1
date,id,text,bot_non_bot
Tue May 08 00:12:47 +0000 2018,993644849218797573,"RT @JackPosobiec: Can women be dreamers, @Schneiderman? https://t.co/usLETUge0F",1
date,id,text,bot_non_bot
Tue May 08 00:12:36 +0000 2018,993644802238332928,"RT @JackPosobiec: Eric Schneiderman spoke at the @WomensMarch

Let that sink in https://t.co/K5dKTEAvIc",1
date,id,text,bot_non_bot
Tue May 08 00:11:21 +0000 2018,993644487292272640,RT @JacobAWohl: Democrats LOVE rapist and woman beater Eric Schneiderman https://t.co/rjmzyxUqTU,1
date,id,text,bot_non_bot
Tue May 08 00:02:54 +0000 2018,993642362529185792,RT @yashar: 8. Schneiderman tweeted this last month.  https://t.co/YuTrjXuWVX,1
date,id,text,bot_non_bot
Tue May 08 00:00:11 +0000 2018,993641675510579200,"No, it's not. Soros says he's not a Jew. 

I am a Jew. 

End of story. https://t.co/7Z1Mk3MWH0",1
date,id,text,bot_non_bot
Mon May 07 23:47:21 +0000 2018,993638448157282305,Democrats LOVE rapist and woman beater Eric Schneiderman https://t.co/rjmzyxUqTU,1
date,id,text,bot_non_bot
Mon May 07 23:36:46 +0000 2018,993635783390068736,Woman Beating Anti-Trump NY Attorney General Eric Schneiderman pictured on George Soros' son @AlexanderSoros' Insta… https://t.co/qc7uLMgYrx,1
date,id,text,bot_non_bot
Mon May 07 23:34:09 +0000 2018,993635125077331969,RT @MichelleBarish: After the most difficult month of my life-I spoke up. For my daughter and for all women. I could not remain silent and…,1
date,id,text,bot_non_bot
Mon May 07 23:33:32 +0000 2018,993634969741213696,"On the day before Trump's inauguration, Woman Beater NY Attorney General (and Mueller Partner-in-Crime) Eric Schnei… https://t.co/PTTenhqida",1
date,id,text,bot_non_bot
Mon May 07 23:29:05 +0000 2018,993633849266454528,"NEW YORKER: Sometimes in bed, she recalls, he would be “shaking me and grabbing my face” while demanding that she r… https://t.co/T8O9K6RMnM",1
date,id,text,bot_non_bot
Mon May 07 23:26:43 +0000 2018,993633254518308864,"""'He would get absolutely plastered five nights out of seven.' On one occasion, she recalls, 'he literally fell on… https://t.co/lnIYK6ugxs",1
date,id,text,bot_non_bot
Mon May 07 23:22:47 +0000 2018,993632264239046657,"""I got up to try to shove him back, or take a swing, and he pushed me back down. He then used his body weight to ho… https://t.co/DxVHfSl0gX",1
date,id,text,bot_non_bot
Mon May 07 23:15:55 +0000 2018,993630535279759360,"Dirty Cop Robert Mueller is ""Teamed Up"" with scumbag NY AG Eric Schneiderman, who ""Threatened to Kill"" women who wo… https://t.co/hD2ZjkPY2M",1
date,id,text,bot_non_bot
Mon May 07 23:13:19 +0000 2018,993629884713914369,"WOW! Anti-Trump NY AG Eric Schneiderman THREATENED TO KILL women if they ""broke up"" with him https://t.co/LqmVTkBqD6",1
date,id,text,bot_non_bot
Mon May 07 23:10:35 +0000 2018,993629195937828864,"RT @realDonaldTrump: Move slowly, carefully --- and then strike like the fastest animal on the planet!",1
date,id,text,bot_non_bot
Mon May 07 23:09:28 +0000 2018,993628913279496192,Trump called it more than 4 years ago! https://t.co/fE5muTXlAs,1
date,id,text,bot_non_bot
Mon May 07 23:07:05 +0000 2018,993628312713940992,"BREAKING: Four Women Accuse New York’s Anti-Trump, Soros-tied Attorney General Eric Schneiderman of Physical Abuse https://t.co/5CGe8j2p40",1
date,id,text,bot_non_bot
Mon May 07 23:00:20 +0000 2018,993626616529010689,"RT @IsraelUSAforevr: This is what the new US Embassy building in #Jerusalem is going to look like in the future. 

Photo: Amir Mann / Ami S…",1
date,id,text,bot_non_bot
Mon May 07 17:36:42 +0000 2018,993545169973592065,"Rudy Giuliani brilliantly explains why we need to foment regime-change in Iran

 https://t.co/IfYsH09H6M",1
date,id,text,bot_non_bot
Mon May 07 17:30:05 +0000 2018,993543506579804160,Hopefully https://t.co/jezG3f7SKJ,1
date,id,text,bot_non_bot
Mon May 07 17:28:02 +0000 2018,993542990986526721,RT @NickJFuentes: I will be debating @JacobAWohl on the subject of IRAN this Wednesday on America First! https://t.co/jPgfx9T91Y,1
date,id,text,bot_non_bot
Mon May 07 17:26:54 +0000 2018,993542703261433858,Robert Mueller is a feckless thug wielding unfettered power to hurt good people https://t.co/J173I4bBs7,1
date,id,text,bot_non_bot
Mon May 07 15:42:51 +0000 2018,993516520545239040,"RT @RobertMueIIer: I have the greatest respect for John McCain, he's one of those Republicans who know that Republicans are not supposed to…",1
date,id,text,bot_non_bot
Mon May 07 15:29:36 +0000 2018,993513184748187648,RT @a_zionist: Expert: Iranian leadership 'quaking in its boots' https://t.co/kxu6crmtp8,1
date,id,text,bot_non_bot
Mon May 07 13:38:50 +0000 2018,993485308632096768,RT @JacobAWohl: @realDonaldTrump Imagine what the Mainstream Media would say is the team investigating Hillary were all major Trump donors?,1
date,id,text,bot_non_bot
Mon May 07 13:38:43 +0000 2018,993485280706379777,RT @JacobAWohl: @realDonaldTrump  https://t.co/5dtPZvEnGs,1
date,id,text,bot_non_bot
Mon May 07 13:38:40 +0000 2018,993485268496801792,"RT @JacobAWohl: @realDonaldTrump The Mueller Probe has proven that one person is guilty of treason. 

His name is Robert Mueller",1
date,id,text,bot_non_bot
Mon May 07 13:38:38 +0000 2018,993485258258399232,RT @JacobAWohl: @realDonaldTrump Deep State Republicans are still pretending that Dirty Cop Mueller is an honorable public servant,1
date,id,text,bot_non_bot
Mon May 07 13:38:26 +0000 2018,993485210397261824,@realDonaldTrump Imagine what the Mainstream Media would say is the team investigating Hillary were all major Trump donors?,1
date,id,text,bot_non_bot
Mon May 07 13:37:54 +0000 2018,993485073767792640,@realDonaldTrump Robert Mueller is a Dirty Cop https://t.co/DBc9LbJK33,1
date,id,text,bot_non_bot
Mon May 07 13:37:15 +0000 2018,993484911863459842,@realDonaldTrump  https://t.co/5dtPZvEnGs,1
date,id,text,bot_non_bot
Mon May 07 13:37:04 +0000 2018,993484863570296833,"@realDonaldTrump The Mueller Probe has proven that one person is guilty of treason. 

His name is Robert Mueller",1
date,id,text,bot_non_bot
Mon May 07 13:36:18 +0000 2018,993484670649040896,@realDonaldTrump Deep State Republicans are still pretending that Dirty Cop Mueller is an honorable public servant,1
date,id,text,bot_non_bot
Mon May 07 13:33:47 +0000 2018,993484038089289728,"RT @realDonaldTrump: Lisa Page, who may hold the record for the most Emails in the shortest period of time (to her Lover, Peter S), and att…",1
date,id,text,bot_non_bot
Mon May 07 13:33:44 +0000 2018,993484026110357505,RT @JacobAWohl: @realDonaldTrump Deep State Dirty Cops like Peter Strzok and Robert Mueller should be sent to Gitmo and tried for treason!,1
date,id,text,bot_non_bot
Mon May 07 13:33:42 +0000 2018,993484018757718018,"RT @JacobAWohl: @realDonaldTrump Guess who directed the whole operation to try to remove President Trump from office?

That's right... 

Ba…",1
date,id,text,bot_non_bot
Mon May 07 13:33:41 +0000 2018,993484011623219200,"RT @JacobAWohl: @realDonaldTrump Meanwhile, John Kerry is colluding with Iran as we speak",1
date,id,text,bot_non_bot
Mon May 07 13:33:39 +0000 2018,993484003771478016,RT @JacobAWohl: @realDonaldTrump Are John Kerry's consulting fees from Iran actually just pay-back for sending them $150 Billion in cash?,1
date,id,text,bot_non_bot
Mon May 07 13:33:25 +0000 2018,993483946129162241,@realDonaldTrump Are John Kerry's consulting fees from Iran actually just pay-back for sending them $150 Billion in cash?,1
date,id,text,bot_non_bot
Mon May 07 13:32:49 +0000 2018,993483795742445568,"@realDonaldTrump Meanwhile, John Kerry is colluding with Iran as we speak",1
date,id,text,bot_non_bot
Mon May 07 13:32:27 +0000 2018,993483701399924736,"@realDonaldTrump Guess who directed the whole operation to try to remove President Trump from office?

That's right… https://t.co/dXHMSrT43s",1
date,id,text,bot_non_bot
Mon May 07 13:31:35 +0000 2018,993483483577176065,@realDonaldTrump Deep State Dirty Cops like Peter Strzok and Robert Mueller should be sent to Gitmo and tried for treason!,1
date,id,text,bot_non_bot
Mon May 07 03:23:08 +0000 2018,993330364071346177,Christopher Hitchens' defense of the Iraq War circa 2005 is brilliant https://t.co/FAJgcJ0D0l,1
date,id,text,bot_non_bot
