date,id,text,bot_non_bot
Fri Apr 13 19:23:41 +0000 2018,984874784352763905,"You mean like honoring the sabbath, greeting customers politely, serving delicious waffle fries, paying workers abo… https://t.co/Jsrxgxd2ni",1
date,id,text,bot_non_bot
Fri Apr 13 19:11:52 +0000 2018,984871812877160449,"California should be the best state in the US 

Instead it is overrun by illegals, debt, crime, drug use, vagrancy,… https://t.co/kahR8RpspE",1
date,id,text,bot_non_bot
Fri Apr 13 17:10:13 +0000 2018,984841198346100739,"Nikki Haley embodies EVERYTHING the left pretends to support 

Daughter of an immigrant 
Insurgent successful gover… https://t.co/8ntXCUUD1G",1
date,id,text,bot_non_bot
Fri Apr 13 15:55:00 +0000 2018,984822268504281088,The left cares far more about ruining other people’s lives than trying to improve their own,1
date,id,text,bot_non_bot
Fri Apr 13 14:49:33 +0000 2018,984805797493395461,"I was invited by several students to speak at Stoneman Douglas High School in Parkland, FL 

It seems there has bee… https://t.co/X8tYXw2818",1
date,id,text,bot_non_bot
Fri Apr 13 13:40:57 +0000 2018,984788532886671360,“Whatever I see or hear of a confidential nature or that is confided to me in my official capacity will be kept eve… https://t.co/bKsoZTCXrT,1
date,id,text,bot_non_bot
Fri Apr 13 13:29:09 +0000 2018,984785564493893633,Why didn't Comey pursue charges against Hillary Clinton based on this federal law about destroying documents under… https://t.co/Vuhv5k96wm,1
date,id,text,bot_non_bot
Fri Apr 13 13:22:01 +0000 2018,984783768543166465,"Comey is a self interested leaker defying FBI protocol and ethics by publishing this book

Why didn’t Comey ever ad… https://t.co/oaV5h4P9yV",1
date,id,text,bot_non_bot
Fri Apr 13 11:25:51 +0000 2018,984754536232439809,Remember guys they aren’t coming to take our guns away https://t.co/dDhwSZJTUi,1
date,id,text,bot_non_bot
Fri Apr 13 11:15:31 +0000 2018,984751931963985920,"Planned Parenthood does 160 abortions for every adoption referral 

Zero mammograms 

Spends millions to elect radi… https://t.co/mbKTgxO0bi",1
date,id,text,bot_non_bot
Fri Apr 13 11:03:53 +0000 2018,984749005023383552,"The left loves to shows us their “COEXIST” bumper stickers 

They really should say: 

“COMPLY, or else”",1
date,id,text,bot_non_bot
Fri Apr 13 10:03:37 +0000 2018,984733838273282048,"Be careful what freedoms you give up, you might never get them back",1
date,id,text,bot_non_bot
Fri Apr 13 02:32:51 +0000 2018,984620400557608960,"Comey under oath March 2017: 

""In regards to the President's tweets about him being wiretapped I have no informati… https://t.co/lRRB6UYI7C",1
date,id,text,bot_non_bot
Fri Apr 13 00:34:05 +0000 2018,984590513528549376,"We need immigrants to our country that want to make not take, give not receive.",1
date,id,text,bot_non_bot
Thu Apr 12 21:17:52 +0000 2018,984541132326686721,How about your address the fact you have hundreds of thousands of people in London that are refusing to assimilate… https://t.co/rNWDt6IYnb,1
date,id,text,bot_non_bot
Thu Apr 12 21:09:20 +0000 2018,984538986692726787,"Open borders are inhumane borders
Open borders are a sign of a weak country 
Open borders create political and soci… https://t.co/aMK0CfaP9T",1
date,id,text,bot_non_bot
Thu Apr 12 18:23:12 +0000 2018,984497177710944256,"What the media won’t admit: 

Trump foreign policy is working 

Korean Peninsula on way to denuclearization 

ISIS… https://t.co/OSkscEB1Kh",1
date,id,text,bot_non_bot
Thu Apr 12 17:44:34 +0000 2018,984487451619020801,I thought Trump hates women and is a racist? 🤔 https://t.co/qlzZjoUhiF,1
date,id,text,bot_non_bot
Thu Apr 12 16:41:34 +0000 2018,984471597556879365,"RT @FoxBusiness: .@charliekirk11: ""A young person voting for a Democrat is like a chicken voting for Colonel Sanders, you're not going to e…",1
date,id,text,bot_non_bot
Thu Apr 12 16:17:40 +0000 2018,984465583369486338,A young person voting for a democrat is like a chicken voting for Colonel Sanders,1
date,id,text,bot_non_bot
Thu Apr 12 13:49:31 +0000 2018,984428299911823360,"You are entitled to your own opinion, but you are not entitled to your own facts",1
date,id,text,bot_non_bot
Thu Apr 12 12:57:06 +0000 2018,984415108750340102,"This is a real mural put up at USC 

This is amazingly racist. No one is good or bad based simply on skin color 

T… https://t.co/tpfP89Qj7W",1
date,id,text,bot_non_bot
Thu Apr 12 04:20:05 +0000 2018,984285000563613696,I have been invited by students at Parkland high school to come as a guest speaker in the coming 2 weeks. I excited… https://t.co/bxgVE5wGhl,1
date,id,text,bot_non_bot
Thu Apr 12 01:25:20 +0000 2018,984241021180620801,It’s very easy to be generous with other people’s money,1
date,id,text,bot_non_bot
Thu Apr 12 00:19:21 +0000 2018,984224416564502528,"The UN should be totally defunded by US taxpayers 

We should no longer fund blatant anti-Americanism and globalist… https://t.co/18xGR3Bmt2",1
date,id,text,bot_non_bot
Wed Apr 11 23:34:59 +0000 2018,984213250740031488,"A deal is a deal. I will be there! Well done, and keep fighting for freedom! You are everything @TPUSA stands for! https://t.co/J9jmfTywXr",1
date,id,text,bot_non_bot
Wed Apr 11 22:26:08 +0000 2018,984195926146379776,"The left loves to create victims 

Conservatives want to create victors, who overcome adversity, struggle, and obstacles",1
date,id,text,bot_non_bot
Wed Apr 11 18:18:54 +0000 2018,984133707241058307,"Hey Berkeley!

@RealCandaceO and @RubinReport and I will be crashing your leftist safe space next week! 

Quick tal… https://t.co/YDWczqhzsm",1
date,id,text,bot_non_bot
Wed Apr 11 16:17:00 +0000 2018,984103030860763136,"The murder and crime rate is skyrocketing in London

The city is responding by banning personal ownership of knives… https://t.co/xRamH8IfoQ",1
date,id,text,bot_non_bot
Wed Apr 11 12:11:33 +0000 2018,984041258166509570,"Below is a clip where a student claimed the left is “pro gun” 

Mao took the guns
Stalin took the guns 
Pol Pot too… https://t.co/83nEITbeR1",1
date,id,text,bot_non_bot
Wed Apr 11 03:53:47 +0000 2018,983915993067151360,"One year ago Neil Gorsuch was swore in as a Supreme Court Justice 

One of the most under appreciated and impactful… https://t.co/tVPXCTS41Y",1
date,id,text,bot_non_bot
Tue Apr 10 22:44:27 +0000 2018,983838147204255744,The left destroys everything it touches,1
date,id,text,bot_non_bot
Tue Apr 10 20:24:40 +0000 2018,983802968968482818,"Liberals are very tolerant, as long as you agree with them",1
date,id,text,bot_non_bot
Tue Apr 10 18:32:45 +0000 2018,983774802279325698,"I hope just one Senator asks Zuckerberg this: 

Why didn't you apologize after opening up your platform to Obama's… https://t.co/deylX7fggD",1
date,id,text,bot_non_bot
Tue Apr 10 17:21:48 +0000 2018,983756950239313920,"Rod Rosenstein approved the  unethical and possibly illegal search of Trump’s lawyer, Michael Cohen

Can you imagin… https://t.co/l9b65nIl4g",1
date,id,text,bot_non_bot
Tue Apr 10 14:26:22 +0000 2018,983712800970280960,"If Obama’s lawyers offices would have been raided, the @ACLU would have immediately filed a lawsuit and called this… https://t.co/0qn5jBNmQo",1
date,id,text,bot_non_bot
Tue Apr 10 14:21:36 +0000 2018,983711601730772992,"The gender pay gap is a lie. It is one of the most dangerous and divisive lies in today’s time

Women in their 20’s… https://t.co/dJhR2tMENT",1
date,id,text,bot_non_bot
Tue Apr 10 11:51:42 +0000 2018,983673876705087489,Why wasn’t Zuckerberg called to testify before Congress when the Obama campaign took the personal info of 25 millio… https://t.co/ANBvKlDjeJ,1
date,id,text,bot_non_bot
Tue Apr 10 10:56:36 +0000 2018,983660011263086592,Why didn’t the FBI raid the offices of Hillary’s lawyer regarding her selling our precious uranium to the Russians? 🤔,1
date,id,text,bot_non_bot
Tue Apr 10 04:10:58 +0000 2018,983557927989628928,The most intolerant people in the world are those that preach tolerance and acceptance,1
date,id,text,bot_non_bot
Mon Apr 09 23:36:44 +0000 2018,983488914441801728,"If this offends you, you are anti-science https://t.co/Nm21rxmi20",1
date,id,text,bot_non_bot
Mon Apr 09 21:59:26 +0000 2018,983464428296339456,"The UK moves to ban knives in a effort to curb the rapid rise of violence 

UK has a blanket gun ban, yet they have… https://t.co/L3RbZXjKfy",1
date,id,text,bot_non_bot
Mon Apr 09 21:54:35 +0000 2018,983463210476101632,"Susan Rice bragging Obama admin removed chemical weapons back in 2014. She lied again, just like Benghazi and unmas… https://t.co/mMu4cJbYHv",1
date,id,text,bot_non_bot
Mon Apr 09 21:09:26 +0000 2018,983451844943994883,"This is what REAL feminism looks like. Strong, smart, confident, and armed 

Well done Brenna. You are what @TPUSA… https://t.co/2DjCwgCqRN",1
date,id,text,bot_non_bot
Mon Apr 09 18:38:10 +0000 2018,983413776916668416,"Deficits are bad. 

The media however stayed selectively silent while Obama doubled our national debt from 10 to 20… https://t.co/sLlpJQCE3b",1
date,id,text,bot_non_bot
Mon Apr 09 18:09:08 +0000 2018,983406472083230720,"Susan Rice told us she got Syria to ""verifiably remove its chemical weapons from Syria""

Of course she lied, like s… https://t.co/iau2Tp9flQ",1
date,id,text,bot_non_bot
Mon Apr 09 17:47:43 +0000 2018,983401084600365056,"Hey liberals: 

If America is such a racist, homophobic, oppressive, horrible country why do you want more people t… https://t.co/iVxudyHtN5",1
date,id,text,bot_non_bot
Mon Apr 09 15:05:40 +0000 2018,983360301138497536,"Irony of 2018: 

Republicans are hesitant to fulfill big legislative promises like the wall, school choice, cutting… https://t.co/b6uS6rIG3c",1
date,id,text,bot_non_bot
Mon Apr 09 14:10:03 +0000 2018,983346305803010049,"The more laws, the less justice",1
date,id,text,bot_non_bot
Sun Apr 08 14:40:48 +0000 2018,982991654192738304,There is nothing moral about wanting to take money from others to pay for something you think is a good idea,1
date,id,text,bot_non_bot
Sun Apr 08 03:07:58 +0000 2018,982817298795839488,"Liberals are excited that property burns, simply because it is owned by the President https://t.co/8Y4RG0D2op",1
date,id,text,bot_non_bot
Sun Apr 08 01:21:14 +0000 2018,982790439995629568,"Fire at Trump tower 

Just another night for verified leftists to wish death upon people in Trump tower 

But they… https://t.co/Lp9BseFvov",1
date,id,text,bot_non_bot
Sun Apr 08 00:15:20 +0000 2018,982773852068569088,"Trump 2018 approval: 50%
Obama same date 2010 approval: 49%

Trump 2018 disapprove: 49%
Obama same date 2010 disapp… https://t.co/PSnF47XNXT",1
date,id,text,bot_non_bot
Sat Apr 07 23:50:50 +0000 2018,982767686521425920,Every notice none of the horrible jokes the left does against conservatives are considered to be politically incorrect?,1
date,id,text,bot_non_bot
Sat Apr 07 20:59:32 +0000 2018,982724577938767873,"The gender wage gap is a lie 

Women in their 20's significantly out-earn men in the same fields 

The gender inequ… https://t.co/o3kwkb5Rev",1
date,id,text,bot_non_bot
Sat Apr 07 20:38:27 +0000 2018,982719272182050816,"Liberals have: feelings &amp; emotion 

Conservatives have: logic, history, perspective, science, reason, facts, math,… https://t.co/UeWB8kwjxy",1
date,id,text,bot_non_bot
Sat Apr 07 15:28:22 +0000 2018,982641237814542336,"If Planned Parenthood is able to spend tens of millions of dollars trying to elect Democrats, why do they need $500… https://t.co/LX57drRyF0",1
date,id,text,bot_non_bot
Sat Apr 07 15:12:15 +0000 2018,982637180706283520,America is the only country to continually send hundreds of thousands of it's own citizens to die for the freedom of others,1
date,id,text,bot_non_bot
Sat Apr 07 14:39:48 +0000 2018,982629017386999808,https://t.co/ktzvBiJ7c9,1
date,id,text,bot_non_bot
Sat Apr 07 14:36:26 +0000 2018,982628167969058816,"80 percent of humanities papers in higher education are not cited once 

No wonder they are filled with anti-scienc… https://t.co/yxcQUTG3UV",1
date,id,text,bot_non_bot
Sat Apr 07 13:46:46 +0000 2018,982615668464988161,"Weak borders are a sign of a weak country 

If we cannot defend our sovereignty we do not have a country, we are th… https://t.co/2XqN3jMtFK",1
date,id,text,bot_non_bot
Sat Apr 07 12:37:51 +0000 2018,982598325978398720,The American revolution represented the first overthrow of a government where the victors voluntarily gave up their… https://t.co/pewCDWzbBa,1
date,id,text,bot_non_bot
Sat Apr 07 11:31:43 +0000 2018,982581685459005440,"Students are borrowing money they do not have, to study stuff that doesn't matter, to try and find jobs that don't exist",1
date,id,text,bot_non_bot
Sat Apr 07 03:31:07 +0000 2018,982460735568592898,"Why is it considered greedy to want to keep my own money, but liberals are not greedy for wanting to take money away from me? 🤔",1
date,id,text,bot_non_bot
Sat Apr 07 02:34:06 +0000 2018,982446388515504129,Jay-Z is worth $810 million dollars and wants to lecture us about why white men have all the privilege in the US… https://t.co/s8D0sAjNkr,1
date,id,text,bot_non_bot
Sat Apr 07 00:37:45 +0000 2018,982417106300846080,"HUGE NEWS: 

President Trump signs memorandum ending ‘catch and release’ immigration policy 

I visited the border… https://t.co/Yi9ydIoFuE",1
date,id,text,bot_non_bot
Fri Apr 06 23:37:23 +0000 2018,982401913621590016,"Did you know: 

That when polled 95% of active front-line border patrol agents said YES to wanting a wall when surveyed?",1
date,id,text,bot_non_bot
Fri Apr 06 22:25:40 +0000 2018,982383866622038016,Planned Parenthood donated more money to Congress in one election than the NRA has since 1998,1
date,id,text,bot_non_bot
Fri Apr 06 17:01:05 +0000 2018,982302184766300160,"Just because a majority of people think something, doesn't mean it is a good idea, correct, or rooted in truth",1
date,id,text,bot_non_bot
Fri Apr 06 14:58:39 +0000 2018,982271370464641024,"1776 - young leaders revolted against Britain to form most powerful country ever to exist 

1860 - young people die… https://t.co/iY1rzRGQ2d",1
date,id,text,bot_non_bot
Fri Apr 06 14:44:29 +0000 2018,982267805457309697,"The Obama campaign compromised the privacy of 30 million people via Facebook in 2012 

The media PRAISED him and hi… https://t.co/3X0dP7ApIt",1
date,id,text,bot_non_bot
Fri Apr 06 14:14:17 +0000 2018,982260207827873795,"Do you ever notice we ask high school seniors: WHERE are you going to college not WHY are you going to college?

Th… https://t.co/IXopV2nzXg",1
date,id,text,bot_non_bot
Fri Apr 06 02:13:55 +0000 2018,982078921570058240,California welcomes dangerous illegal immigrants but passes a law warning about dangerous coffee,1
date,id,text,bot_non_bot
Fri Apr 06 02:06:11 +0000 2018,982076973617823744,For over 200 years the history of America has been fighting to protect natural rights and keep government from infr… https://t.co/kXgOpk1l6I,1
date,id,text,bot_non_bot
Thu Apr 05 20:19:19 +0000 2018,981989682744569856,"Obama's cabinet ran amok with waste, abuse of power, and cronyism 

The media is targeting Scott Pruitt because he… https://t.co/0eq4zWmLfQ",1
date,id,text,bot_non_bot
Thu Apr 05 20:06:05 +0000 2018,981986353872326659,In 6 years of doing campus organizing &amp; visits I have NEVER seen a conservative try &amp; silence a liberal speaker on… https://t.co/42V7DMCwbv,1
date,id,text,bot_non_bot
Thu Apr 05 19:11:49 +0000 2018,981972695729496064,"CA Department of Motor Vehicles announced that as of March 31, 1,001,000 ILLEGALS have received drivers licenses, w… https://t.co/Ro5skLMvc8",1
date,id,text,bot_non_bot
Thu Apr 05 17:39:35 +0000 2018,981949486145638400,"The idea of white privilege is racist, harmful, &amp; lacks any evidence 

It is one of the most dangerous, cancerous,… https://t.co/ySlOKepr3Y",1
date,id,text,bot_non_bot
Thu Apr 05 14:36:48 +0000 2018,981903485393350656,"People ask my all the time where I get my ideas and arguments from 

I read @jordanbpeterson 
I watch @benshapiro… https://t.co/YWDrwgHz1Y",1
date,id,text,bot_non_bot
Thu Apr 05 13:46:49 +0000 2018,981890908701458432,"Illegal immigrants costs US taxpayers 115 BILLION a year 

98% of all heroin comes across the border 

10,000 kids… https://t.co/Gbe4ejRaCS",1
date,id,text,bot_non_bot
Thu Apr 05 04:02:33 +0000 2018,981743872530317312,"If DACA recipients would not be allowed to vote in the future the Democrats wouldn’t care at all about them

They v… https://t.co/O6mnU7CZFy",1
date,id,text,bot_non_bot
Thu Apr 05 03:06:13 +0000 2018,981729693174034432,Colleges are more determined to help illegal aliens than protect conservatives right to free speech on campus.,1
date,id,text,bot_non_bot
Wed Apr 04 21:05:33 +0000 2018,981638931258200066,"College should be about career preparation, not leftist ideological indoctrination

Make college 3 years, stop forc… https://t.co/vfCtoPExGz",1
date,id,text,bot_non_bot
Wed Apr 04 19:34:36 +0000 2018,981616041892696064,"Instead of patrolling the borders of other countries, our troops rightfully should be placed on the southern border… https://t.co/EKTYNAWMZ2",1
date,id,text,bot_non_bot
Wed Apr 04 16:22:11 +0000 2018,981567617398960128,"Free speech is not just being able to say what you want to say, it also means having to hear things you might not want to hear",1
date,id,text,bot_non_bot
Wed Apr 04 13:13:24 +0000 2018,981520108572037121,We cannot blame the actions of law abiding vegans just because of one lunatic,1
date,id,text,bot_non_bot
Wed Apr 04 12:54:20 +0000 2018,981515309931745281,More @peta members than @NRA members have done mass shootings in 2018,1
date,id,text,bot_non_bot
Wed Apr 04 12:52:44 +0000 2018,981514906511007744,"A left wing, vegan, PETA protestor shot up YouTube yesterday in what was most likely was a gun free zone 

I’m sure… https://t.co/dzRMOPeI8T",1
date,id,text,bot_non_bot
Wed Apr 04 12:47:18 +0000 2018,981513539579006978,"The left couldn’t care less about our apologies 

They just want us to submit to them and admit their virtue signal… https://t.co/6guLa4KCga",1
date,id,text,bot_non_bot
Wed Apr 04 12:21:20 +0000 2018,981507007491575808,"Can we start calling illegals what they really are: foreign citizens 

An immigrant is someone who follows the law,… https://t.co/M4OiglhEfF",1
date,id,text,bot_non_bot
Tue Apr 03 18:04:41 +0000 2018,981231027296272384,Black America has suffered tremendously under the open border/ big government policies of the Democrat party https://t.co/hh6WjpnS5J,1
date,id,text,bot_non_bot
Tue Apr 03 17:32:53 +0000 2018,981223024522416128,"President Trump is the commander in chief of all the armed forces 

Instead of us paying to have 100,000 troops in… https://t.co/uQ3eS2a9i2",1
date,id,text,bot_non_bot
Tue Apr 03 16:47:14 +0000 2018,981211533349982214,"Professor at @UNLincoln just made this ridiculous statement 

What is her name? 

We must hold leftist professors a… https://t.co/k9u2ciQsjQ",1
date,id,text,bot_non_bot
Tue Apr 03 16:44:51 +0000 2018,981210934432686082,President Trump just announced that he will use the military to prevent the caravan of illegals from entering the U… https://t.co/FdrDidy6aR,1
date,id,text,bot_non_bot
Tue Apr 03 16:34:23 +0000 2018,981208299424149505,"Mueller was appointed to try &amp; find alleged Russian/Trump collusion

He has investigated for over a year and found… https://t.co/cPTgIMbQxp",1
date,id,text,bot_non_bot
Tue Apr 03 16:18:54 +0000 2018,981204402609491968,One year of an investigation all funded by taxpayers and the only indictments and sentences we have are procedural… https://t.co/pIRw5JbVpD,1
date,id,text,bot_non_bot
Tue Apr 03 14:23:18 +0000 2018,981175314062675969,"A vast majority of gun deaths in America are with handguns, and 2/3 of gun deaths are death via suicide (still trag… https://t.co/xnXJbvqbMy",1
date,id,text,bot_non_bot
Tue Apr 03 14:09:06 +0000 2018,981171738183684096,"RT @RealCandaceO: Democrats must be terrified. The Black awakening is happening. We will no longer be your ideological slaves. 
We LOVE our…",1
date,id,text,bot_non_bot
Tue Apr 03 13:30:40 +0000 2018,981162065753772032,"Recent incident with @IngrahamAngle shows exactly how intolerant the left is 

They hear something they don’t like,… https://t.co/uT6D1i2QNO",1
date,id,text,bot_non_bot
Tue Apr 03 04:59:19 +0000 2018,981033379742314498,"What did communists use to light their houses with before they started using candles? 

Electricity",1
date,id,text,bot_non_bot
Tue Apr 03 04:28:03 +0000 2018,981025512465235968,"Plenty of other Presidents will try basic conservative reforms

Trump however is a once in a generation President c… https://t.co/0GcpVV5pTD",1
date,id,text,bot_non_bot
Tue Apr 03 01:04:46 +0000 2018,980974355818663936,"Basic rule of economics: When you subsidize something you get more of it 

When you offer amnesty, you are going to… https://t.co/1KCfhRDsFF",1
date,id,text,bot_non_bot
Tue Apr 03 00:13:52 +0000 2018,980961544161898496,"If illegal immigrants tended to vote Republican, the Democrats would be calling for mass deportations and demanding a wall be built",1
date,id,text,bot_non_bot
Mon Apr 02 21:10:48 +0000 2018,980915474878910470,"There is no logical case against building a barrier/wall on the southern border 

Those opposed (Democrats) want un… https://t.co/QMsfcE2yIr",1
date,id,text,bot_non_bot
Mon Apr 02 19:43:08 +0000 2018,980893415301959680,"""There is only one race, the human race""  is now listed as a ""racist"" micro-aggression by the official board at the… https://t.co/wYUFl3ZuEK",1
date,id,text,bot_non_bot
Mon Apr 02 19:10:40 +0000 2018,980885244587991042,"Teachers should not be allowed to go on strike, no different than police officers and firefighters 

When teachers… https://t.co/Epr3aJT6GK",1
date,id,text,bot_non_bot
Mon Apr 02 18:26:18 +0000 2018,980874077320736773,"Get excited for @DLoesch joining us at #YWLS2018!! 

Apply before it’s too late!!

https://t.co/MjW4l7wZL2 https://t.co/m6SThTZX71",1
date,id,text,bot_non_bot
Mon Apr 02 18:12:55 +0000 2018,980870708602515456,"Ask a Democrat this question today: 

What will prevent mass shootings and bring crime down?

More guns laws, or mo… https://t.co/h3vvd9zD41",1
date,id,text,bot_non_bot
Mon Apr 02 17:42:13 +0000 2018,980862983453728773,"This is a terrific trend. Black voters are leaving the Democrat party in record numbers 

This is mostly thanks to… https://t.co/Z2G2FmFBkY",1
date,id,text,bot_non_bot
Mon Apr 02 16:10:11 +0000 2018,980839822142181377,"Thousands of illegals head in a caravan to illegally enter our country 

This is now a national security issue with… https://t.co/qaZX6v0syF",1
date,id,text,bot_non_bot
Mon Apr 02 14:58:47 +0000 2018,980821853487976450,"California wants to live by their own set of laws and pardon illegal alien felons?

Fine:

Defund all their sanctua… https://t.co/I1hFnZxzv6",1
date,id,text,bot_non_bot
Mon Apr 02 14:40:20 +0000 2018,980817211714686978,"Obama approval rating 4/2/10 - 46%

Trump approval rating 4/2/18 — 50%",1
date,id,text,bot_non_bot
Mon Apr 02 13:48:09 +0000 2018,980804079818563585,"BOOM! According to poll that was most accurate in 2016 heading up to election, Trump hits 50% approval rating… https://t.co/VIsgNuv2M9",1
date,id,text,bot_non_bot
Mon Apr 02 11:57:45 +0000 2018,980776294890856448,"If liberals don't recognize biological gender, then why do they continue to protest for women's rights? 🤔",1
date,id,text,bot_non_bot
Mon Apr 02 01:44:16 +0000 2018,980621907170127872,"Wait you actually think all cultures are the same? 

As an LGBT activist and someone who self-identifies  as “queer… https://t.co/IvB0tBY7Ky",1
date,id,text,bot_non_bot
Mon Apr 02 01:32:48 +0000 2018,980619022541651968,"If Democrat policies worked, why hasn't poverty decreased over past 60 years despite over 2 trillion spent on social welfare?  🤔",1
date,id,text,bot_non_bot
Mon Apr 02 00:54:13 +0000 2018,980609313071943681,The Left everywhere in the world hates America. Is it really believable that the Left in America is the one exception? 🤔,1
date,id,text,bot_non_bot
Sun Apr 01 23:32:16 +0000 2018,980588687380697088,"President Trump is SPOT ON regarding the issue on the southern border 

As soon as citizenship and a DACA deal was… https://t.co/qRX0aXPeyx",1
date,id,text,bot_non_bot
Sun Apr 01 22:39:35 +0000 2018,980575431874220034,"All men are created equal however all cultures are not equal 

America and the west remain humanity's last, best chance",1
date,id,text,bot_non_bot
Sun Apr 01 21:41:00 +0000 2018,980560688430149637,"In 2010, 48,000 felons and fugitives lied and illegally tried to purchase guns. The Obama administration prosecuted only 44 of them",1
date,id,text,bot_non_bot
Sun Apr 01 21:00:51 +0000 2018,980550582044946432,"So my Dad asked me today to name a book where everyone dies at the end 

I responded: The Communist Manifesto",1
date,id,text,bot_non_bot
Sun Apr 01 17:14:20 +0000 2018,980493580702806017,Did you know there were 500 eye witnesses of Jesus living after his death &amp; the Bible is the most authenticated document in history by far?,1
date,id,text,bot_non_bot
Sun Apr 01 16:34:38 +0000 2018,980483588557860864,"I am sick of the media equating open borders as the moral and righteous thing to do

There is nothing moral about h… https://t.co/TA4FpUou2J",1
date,id,text,bot_non_bot
Sun Apr 01 16:28:02 +0000 2018,980481927315673088,"RT @FoxNews: On @foxandfriends, @charliekirk11 said that @TheDemocrats have moved too far to the left for the average voter. https://t.co/x…",1
date,id,text,bot_non_bot
Sun Apr 01 16:05:25 +0000 2018,980476234936274945,"The Christian community has done more to help the poor, hungry, downtrodden, vulnerable, needy, and homeless than government ever will",1
date,id,text,bot_non_bot
Sun Apr 01 15:56:36 +0000 2018,980474014677307393,"RT @FoxNews: .@charliekirk11: ""@POTUS's policies are benefiting the American people... Black unemployment is the lowest it's ever been and…",1
date,id,text,bot_non_bot
Sun Apr 01 09:41:57 +0000 2018,980379732465287168,"If the left truly wanted to stop the flow of illegal guns coming into America, they would support building the wall… https://t.co/L1pibCCjEF",1
date,id,text,bot_non_bot
Sun Apr 01 02:17:28 +0000 2018,980267874731352064,"Did you know:

The annual cost of illegal immigrants each year is over 115 BILLION in benefits and services 

10,00… https://t.co/nOGICQn2l1",1
date,id,text,bot_non_bot
Sun Apr 01 01:58:35 +0000 2018,980263123411140609,"RT @FoxNews: .@charliekirk11: ""The wall will be a symbol of our sovereignty, which we have been losing over the last couple decades."" https…",1
date,id,text,bot_non_bot
Sun Apr 01 00:17:49 +0000 2018,980237763059568640,"Did you know:

There are 42,034 illegal immigrants in federal prison

Every single one of them should be deported immediately",1
date,id,text,bot_non_bot
Sat Mar 31 23:39:19 +0000 2018,980228075593064454,"Democrats judge success by how many new people sign up for government benefits

Republicans judge success by how ma… https://t.co/VsE3Idfo2P",1
date,id,text,bot_non_bot
Sat Mar 31 23:29:42 +0000 2018,980225656989650944,A nation is defined by its borders. Constructing a wall is an imperative step to protect our sovereignty and countr… https://t.co/EQbDnVWaZa,1
date,id,text,bot_non_bot
Sat Mar 31 21:56:07 +0000 2018,980202103661563904,The left pretends to love free speech until you say something they disagree with,1
date,id,text,bot_non_bot
Sat Mar 31 21:43:21 +0000 2018,980198890396901376,"Last time a Republican was Mayor in the following cities:

Atlanta 1879
Chicago 1931
Baltimore 1967
Detroit 1962
Ne… https://t.co/Xk8KevkwI5",1
date,id,text,bot_non_bot
Sat Mar 31 20:49:55 +0000 2018,980185443760263173,"Despite relentless media opposition and attacks, donations to the NRA's Legal Victory Fund more than tripled from J… https://t.co/lJmH82GTu2",1
date,id,text,bot_non_bot
Sat Mar 31 20:23:12 +0000 2018,980178719615668226,RT @RealCandaceO: This is why we need school choice. The lack of involvement parents have in sending their children to “districted” public…,1
date,id,text,bot_non_bot
Sat Mar 31 20:17:20 +0000 2018,980177243338100736,"RT @FoxNews: .@RealCandaceO: ""[@TheDemocrats] have been flying on autopilot for so long, just throwing out names - everybody's racist and s…",1
date,id,text,bot_non_bot
Sat Mar 31 17:39:58 +0000 2018,980137641772535809,"This is a flyer that was posted in a high school in Nebraska

The teacher refused to take it down &amp; even defended t… https://t.co/kjfXzUkkIB",1
date,id,text,bot_non_bot
Sat Mar 31 17:28:26 +0000 2018,980134737460322304,If you are offended by facts you are probably a leftist,1
date,id,text,bot_non_bot
Sat Mar 31 14:56:29 +0000 2018,980096500201082880,"Dems 2018 platform: 

Bring back ISIS
There are no genders 
Open borders 
Repeal 2nd amendment 
Illegals over veter… https://t.co/QbUnPUNaBe",1
date,id,text,bot_non_bot
Sat Mar 31 11:40:53 +0000 2018,980047274532392960,"We have way too many young people going to college

We need far less gender studies and philosophy majors, and more… https://t.co/RMbTm9mRrU",1
date,id,text,bot_non_bot
Sat Mar 31 00:55:46 +0000 2018,979884926060384256,"The bigger the government, the smaller the citizen",1
date,id,text,bot_non_bot
Fri Mar 30 23:37:37 +0000 2018,979865257786126339,"RT @FoxBusiness: .@charliekirk11: ""If you really look at what happened in the 2016 election, a lot of people said Hillary lost. I don't nec…",1
date,id,text,bot_non_bot
Fri Mar 30 20:59:20 +0000 2018,979825426318151680,"If you let them take your second amendment rights, they will soon take your first",1
date,id,text,bot_non_bot
Fri Mar 30 20:29:20 +0000 2018,979817874884833280,"Jesus could have resisted arrest 

He could have stopped his death with an army of angels 

He could have rained do… https://t.co/Rd4RPDIoen",1
date,id,text,bot_non_bot
Fri Mar 30 20:18:26 +0000 2018,979815131185143810,"Good Friday is the true story of a perfect, powerful, omniscient, omnipresent, &amp; omnipotent God who came down in hu… https://t.co/Vhq9XYQysN",1
date,id,text,bot_non_bot
Fri Mar 30 20:06:31 +0000 2018,979812133750919168,"The gospel in four words: 

Jesus took my place 

Three words: Him for me 

Two words: Substitutionary atonement… https://t.co/wmiGRrt8bs",1
date,id,text,bot_non_bot
